3.582515496598091542e-01,5.103687342259564108e-01,5.555311456181127872e-01,5.561922307830755585e-01,7.537613423651770006e-01,8.855022695250533982e-01,9.412913603565815635e-01,1.475417742093040330e+00
1.282875633240092839e+01,6.025125503541175931e+00,4.719836235045136164e+00,4.704067230224353580e+00,8.760208487510681152e-01,-5.767055749882388227e-01,-1.109510302545402283e+00,-3.846022129052869332e+00
