3.582515496598091542e-01,5.103687342259564108e-01,5.555311456181127872e-01,5.561922307830755585e-01,7.537613423651770006e-01,8.855022695250533982e-01,9.412913603565815635e-01,1.475417742093040330e+00
1.282875633239746094e+01,6.025125503540039062e+00,4.719836235046386719e+00,4.704067230224609375e+00,8.760208487510681152e-01,-5.767055749893188477e-01,-1.109510302543640137e+00,-3.846022129058837891e+00
